# Oscilloscope file ./20201025_015218.bin
# Channel 2
Time / s;Voltage / V
427.5;-0.016
427.75;-0.014
428;-0.008
428.25;-0.018
428.5;-0.014
428.75;-0.014
429;-0.008
429.25;-0.018
429.5;-0.014
429.75;-0.016
430;-0.006
430.25;-0.018
430.5;-0.012
430.75;-0.012
431;-0.006
431.25;-0.018
431.5;-0.014
431.75;-0.012
432;-0.006
432.25;-0.016
432.5;-0.01
432.75;-0.012
433;-0.006
433.25;-0.016
433.5;-0.012
433.75;-0.012
434;-0.004
434.25;-0.016
434.5;-0.014
434.75;-0.012
435;-0.006
435.25;-0.016
435.5;-0.012
435.75;-0.012
436;-0.004
436.25;-0.016
436.5;-0.012
436.75;-0.01
437;-0.004
437.25;-0.016
437.5;-0.01
437.75;-0.008
438;-0.004
438.25;-0.014
438.5;-0.01
438.75;-0.01
439;-0.004
439.25;-0.014
439.5;-0.01
439.75;-0.012
440;-0.002
440.25;-0.014
440.5;-0.01
440.75;-0.012
441;-0.002
441.25;-0.014
441.5;-0.008
441.75;-0.01
442;-0.002
442.25;-0.014
442.5;-0.01
442.75;-0.01
443;-0.002
443.25;-0.014
443.5;-0.008
443.75;-0.008
444;-0.002
444.25;-0.014
444.5;-0.01
444.75;-0.008
445;-0.002
445.25;-0.014
445.5;-0.006
445.75;-0.008
446;-0.002
446.25;-0.014
446.5;-0.008
446.75;-0.008
447;0
447.25;-0.014
447.5;-0.01
447.75;-0.008
448;-0.002
448.25;-0.014
448.5;-0.01
448.75;-0.008
449;-0.002
449.25;-0.014
449.5;-0.01
449.75;-0.008
450;-0.002
450.25;-0.014
450.5;-0.006
450.75;-0.006
451;-0.002
451.25;-0.014
451.5;-0.01
451.75;-0.008
452;-0.004
452.25;-0.014
452.5;-0.01
452.75;-0.01
453;-0.004
453.25;-0.014
453.5;-0.01
453.75;-0.008
454;-0.004
454.25;-0.016
454.5;-0.01
454.75;-0.01
455;-0.004
455.25;-0.016
455.5;-0.012
455.75;-0.01
456;-0.004
456.25;-0.016
456.5;-0.008
456.75;-0.012
457;-0.004
457.25;-0.016
457.5;-0.008
457.75;-0.01
458;-0.004
458.25;-0.016
458.5;-0.01
458.75;-0.014
459;-0.004
459.25;-0.018
459.5;-0.014
459.75;-0.01
460;-0.006
460.25;-0.016
460.5;-0.012
460.75;-0.01
461;-0.006
461.25;-0.016
461.5;-0.014
461.75;-0.014
462;-0.006
462.25;-0.018
462.5;-0.01
462.75;-0.01
463;-0.006
463.25;-0.016
463.5;-0.014
463.75;-0.012
464;-0.006
464.25;-0.018
464.5;-0.014
464.75;-0.012
465;-0.006
465.25;-0.016
465.5;-0.012
465.75;-0.012
466;-0.006
466.25;-0.016
466.5;-0.014
466.75;-0.012
467;-0.006
467.25;-0.016
467.5;-0.012
467.75;-0.012
468;-0.006
468.25;-0.016
468.5;-0.012
468.75;-0.012
469;-0.006
469.25;-0.016
469.5;-0.01
469.75;-0.012
470;-0.006
470.25;-0.016
470.5;-0.012
470.75;-0.012
471;-0.006
471.25;-0.018
471.5;-0.012
471.75;-0.01
472;-0.004
472.25;-0.016
472.5;-0.01
472.75;-0.01
473;-0.006
473.25;-0.016
473.5;-0.01
473.75;-0.008
474;-0.006
474.25;-0.016
474.5;-0.01
474.75;-0.01
475;-0.006
475.25;-0.016
475.5;-0.012
475.75;-0.01
476;-0.006
476.25;-0.016
476.5;-0.012
476.75;-0.01
477;-0.004
477.25;-0.016
477.5;-0.014
477.75;-0.012
478;-0.006
478.25;-0.016
478.5;-0.012
478.75;-0.012
479;-0.006
479.25;-0.016
479.5;-0.012
479.75;-0.01
480;-0.006
480.25;-0.016
480.5;-0.012
480.75;-0.014
481;-0.006
481.25;-0.016
481.5;-0.01
481.75;-0.01
482;-0.006
482.25;-0.016
482.5;-0.01
482.75;-0.012
483;-0.006
483.25;-0.016
483.5;-0.012
483.75;-0.012
484;-0.006
484.25;-0.018
484.5;-0.012
484.75;-0.012
485;-0.006
485.25;-0.016
485.5;-0.012
485.75;-0.012
486;-0.006
486.25;-0.016
486.5;-0.01
486.75;-0.012
487;-0.006
487.25;-0.018
487.5;-0.014
487.75;-0.012
488;-0.006
488.25;-0.016
488.5;-0.01
488.75;-0.012
489;-0.006
489.25;-0.016
489.5;-0.012
489.75;-0.012
490;-0.006
490.25;-0.018
490.5;-0.014
490.75;-0.012
491;-0.006
491.25;-0.016
491.5;-0.01
491.75;-0.01
492;-0.006
492.25;-0.02
492.5;-0.012
492.75;-0.012
493;-0.006
493.25;-0.018
493.5;-0.014
493.75;-0.012
494;-0.006
494.25;-0.016
494.5;-0.012
494.75;-0.014
495;-0.006
495.25;-0.018
495.5;-0.01
495.75;-0.01
496;-0.006
496.25;-0.016
496.5;-0.012
496.75;-0.014
497;-0.006
497.25;-0.018
497.5;-0.012
497.75;-0.012
498;-0.006
498.25;-0.018
498.5;-0.012
498.75;-0.012
499;-0.006
499.25;-0.018
499.5;-0.012
499.75;-0.012
500;-0.008
500.25;-0.016
500.5;-0.014
500.75;-0.014
501;-0.008
501.25;-0.016
501.5;-0.014
501.75;-0.012
502;-0.006
502.25;-0.016
502.5;-0.012
502.75;-0.014
503;-0.006
503.25;-0.018
503.5;-0.012
503.75;-0.014
504;-0.008
504.25;-0.016
504.5;-0.012
504.75;-0.014
505;-0.008
505.25;-0.018
505.5;-0.014
505.75;-0.012
506;-0.008
506.25;-0.018
506.5;-0.012
506.75;-0.014
507;-0.008
507.25;-0.016
507.5;-0.012
507.75;-0.012
508;-0.008
508.25;-0.018
508.5;-0.012
508.75;-0.012
509;-0.008
509.25;-0.018
509.5;-0.014
509.75;-0.014
510;-0.006
510.25;-0.018
510.5;-0.014
510.75;-0.012
511;-0.008
511.25;-0.018
511.5;-0.014
511.75;-0.012
512;-0.008
512.25;-0.018
512.5;-0.014
512.75;-0.014
513;-0.008
513.25;-0.018
513.5;-0.014
513.75;-0.014
514;-0.008
514.25;-0.018
514.5;-0.012
514.75;-0.012
515;-0.006
515.25;-0.018
515.5;-0.012
515.75;-0.014
516;-0.008
516.25;-0.018
516.5;-0.012
516.75;-0.014
517;-0.008
517.25;-0.018
517.5;-0.014
517.75;-0.014
518;-0.008
518.25;-0.018
518.5;-0.012
518.75;-0.014
519;-0.006
519.25;-0.018
519.5;-0.01
519.75;-0.016
520;-0.006
520.25;-0.018
520.5;-0.012
520.75;-0.012
521;-0.008
521.25;-0.018
521.5;-0.012
521.75;-0.014
522;-0.008
522.25;-0.018
522.5;-0.014
522.75;-0.012
523;-0.008
523.25;-0.018
523.5;-0.014
523.75;-0.014
524;-0.008
524.25;-0.018
524.5;-0.014
524.75;-0.012
525;-0.008
525.25;-0.018
525.5;-0.014
525.75;-0.014
526;-0.008
526.25;-0.018
526.5;-0.012
526.75;-0.012
527;-0.008
527.25;-0.018
527.5;-0.014
527.75;-0.012
528;-0.008
528.25;-0.016
528.5;-0.012
528.75;-0.012
529;-0.008
529.25;-0.018
529.5;-0.012
529.75;-0.012
530;-0.008
530.25;-0.018
530.5;-0.012
530.75;-0.014
531;-0.008
531.25;-0.018
531.5;-0.012
531.75;-0.014
532;-0.008
532.25;-0.018
532.5;-0.014
532.75;-0.014
533;-0.008
533.25;-0.018
533.5;-0.014
533.75;-0.016
534;-0.008
534.25;-0.018
534.5;-0.012
534.75;-0.012
535;-0.008
535.25;-0.018
535.5;-0.012
535.75;-0.014
536;-0.008
536.25;-0.018
536.5;-0.014
536.75;-0.012
537;-0.008
537.25;-0.018
537.5;-0.014
537.75;-0.014
538;-0.008
538.25;-0.018
538.5;-0.012
538.75;-0.014
539;-0.008
539.25;-0.018
539.5;-0.012
539.75;-0.014
540;-0.008
540.25;-0.018
540.5;-0.014
540.75;-0.012
541;-0.008
541.25;-0.018
541.5;-0.012
541.75;-0.014
542;-0.008
542.25;-0.018
542.5;-0.014
542.75;-0.014
543;-0.008
543.25;-0.018
543.5;-0.012
543.75;-0.012
544;-0.008
544.25;-0.018
544.5;-0.014
544.75;-0.014
545;-0.008
545.25;-0.018
545.5;-0.014
545.75;-0.012
546;-0.008
546.25;-0.018
546.5;-0.014
546.75;-0.014
547;-0.008
547.25;-0.018
547.5;-0.012
547.75;-0.012
548;-0.008
548.25;-0.02
548.5;-0.012
548.75;-0.012
549;-0.008
549.25;-0.018
549.5;-0.014
549.75;-0.014
550;-0.008
550.25;-0.018
550.5;-0.014
550.75;-0.012
551;-0.008
551.25;-0.018
551.5;-0.012
551.75;-0.012
552;-0.008
552.25;-0.018
552.5;-0.014
552.75;-0.014
553;-0.008
553.25;-0.018
553.5;-0.014
553.75;-0.016
554;-0.008
554.25;-0.018
554.5;-0.012
554.75;-0.014
555;-0.008
555.25;-0.018
555.5;-0.014
555.75;-0.014
556;-0.008
556.25;-0.018
556.5;-0.014
556.75;-0.012
557;-0.008
557.25;-0.018
557.5;-0.014
557.75;-0.014
558;-0.008
558.25;-0.018
558.5;-0.012
558.75;-0.014
559;-0.008
559.25;-0.018
559.5;-0.014
559.75;-0.014
560;-0.008
560.25;-0.018
560.5;-0.014
560.75;-0.01
561;-0.008
561.25;-0.018
561.5;-0.014
561.75;-0.012
562;-0.008
562.25;-0.018
562.5;-0.014
562.75;-0.014
563;-0.008
563.25;-0.018
563.5;-0.014
563.75;-0.016
564;-0.008
564.25;-0.018
564.5;-0.012
564.75;-0.01
565;-0.008
565.25;-0.018
565.5;-0.014
565.75;-0.012
566;-0.01
566.25;-0.018
566.5;-0.014
566.75;-0.016
567;-0.008
567.25;-0.018
567.5;-0.014
567.75;-0.014
568;-0.01
568.25;-0.018
568.5;-0.014
568.75;-0.012
569;-0.008
569.25;-0.018
569.5;-0.014
569.75;-0.014
570;-0.01
570.25;-0.018
570.5;-0.012
570.75;-0.014
571;-0.01
571.25;-0.018
571.5;-0.014
571.75;-0.014
572;-0.008
572.25;-0.018
572.5;-0.014
572.75;-0.014
573;-0.008
573.25;-0.018
573.5;-0.014
573.75;-0.01
574;-0.01
574.25;-0.018
574.5;-0.014
574.75;-0.016
575;-0.01
575.25;-0.018
575.5;-0.014
575.75;-0.016
576;-0.01
576.25;-0.018
576.5;-0.014
576.75;-0.014
577;-0.008
577.25;-0.018
577.5;-0.012
577.75;-0.014
578;-0.008
578.25;-0.018
578.5;-0.014
578.75;-0.014
579;-0.008
579.25;-0.018
579.5;-0.014
579.75;-0.012
580;-0.01
580.25;-0.018
580.5;-0.014
580.75;-0.012
581;-0.01
581.25;-0.018
581.5;-0.014
581.75;-0.014
582;-0.008
582.25;-0.018
582.5;-0.014
582.75;-0.014
583;-0.008
583.25;-0.018
583.5;-0.014
583.75;-0.014
584;-0.01
584.25;-0.018
584.5;-0.016
584.75;-0.014
585;-0.01
585.25;-0.018
585.5;-0.014
585.75;-0.014
586;-0.01
586.25;-0.018
586.5;-0.012
586.75;-0.014
587;-0.01
587.25;-0.02
587.5;-0.014
587.75;-0.014
588;-0.008
588.25;-0.018
588.5;-0.014
588.75;-0.012
589;-0.008
589.25;-0.018
589.5;-0.014
589.75;-0.014
590;-0.01
590.25;-0.018
590.5;-0.016
590.75;-0.012
591;-0.008
591.25;-0.018
591.5;-0.014
591.75;-0.014
592;-0.01
592.25;-0.018
592.5;-0.012
592.75;-0.014
593;-0.01
593.25;-0.018
593.5;-0.014
593.75;-0.014
594;-0.01
594.25;-0.018
594.5;-0.014
594.75;-0.014
595;-0.008
595.25;-0.018
595.5;-0.014
595.75;-0.014
596;-0.008
596.25;-0.018
596.5;-0.014
596.75;-0.014
597;-0.008
597.25;-0.018
597.5;-0.014
597.75;-0.016
598;-0.01
598.25;-0.018
598.5;-0.014
598.75;-0.016
599;-0.008
599.25;-0.018
599.5;-0.014
599.75;-0.014
600;-0.01
